Datetime,Predicted,Prob_OA_BIAS_NEGATIVE,Prob_OA_BIAS_POSITIVE,Prob_SA_BIAS_NEGATIVE,Prob_SA_BIAS_POSITIVE,Prob_Unfaulted
2018-03-07 23:43:00,SA_BIAS_NEGATIVE,0.008214362,0.014935254,0.9603957,0.00041512615,0.016039623
2018-03-07 23:44:00,SA_BIAS_NEGATIVE,0.008212311,0.014931731,0.96039903,0.0004150908,0.016041828
2018-03-07 23:45:00,SA_BIAS_NEGATIVE,0.0082103,0.014928275,0.9604024,0.00041505584,0.016043982
2018-03-07 23:46:00,SA_BIAS_NEGATIVE,0.008208334,0.014924892,0.9604056,0.00041502196,0.016046092
2018-03-07 23:47:00,SA_BIAS_NEGATIVE,0.00820641,0.014921586,0.9604089,0.000414989,0.01604816
2018-03-07 23:48:00,SA_BIAS_NEGATIVE,0.008204526,0.014918346,0.96041197,0.00041495627,0.016050186
2018-03-07 23:49:00,SA_BIAS_NEGATIVE,0.0082026785,0.01491517,0.96041495,0.0004149243,0.016052172
2018-03-07 23:50:00,SA_BIAS_NEGATIVE,0.008200875,0.014912061,0.96041805,0.000414893,0.016054107
2018-03-07 23:51:00,SA_BIAS_NEGATIVE,0.008199105,0.014909022,0.960421,0.00041486244,0.016056016
2018-03-07 23:52:00,SA_BIAS_NEGATIVE,0.008197374,0.014906044,0.9604238,0.0004148328,0.016057877
2018-03-07 23:53:00,SA_BIAS_NEGATIVE,0.0081956815,0.014903131,0.9604266,0.00041480333,0.01605971
2018-03-07 23:54:00,SA_BIAS_NEGATIVE,0.008194027,0.014900283,0.9604295,0.00041477472,0.016061494
2018-03-07 23:55:00,SA_BIAS_NEGATIVE,0.0081924,0.014897489,0.9604321,0.00041474658,0.01606324
2018-03-07 23:56:00,SA_BIAS_NEGATIVE,0.008190809,0.01489476,0.96043473,0.00041471905,0.016064953
2018-03-07 23:57:00,SA_BIAS_NEGATIVE,0.008189261,0.014892094,0.9604373,0.00041469224,0.016066628
2018-03-07 23:58:00,SA_BIAS_NEGATIVE,0.008187741,0.014889479,0.9604399,0.0004146661,0.016068265
2018-03-07 23:59:00,SA_BIAS_NEGATIVE,0.008186255,0.014886918,0.9604423,0.00041464024,0.016069869
2018-03-08 00:00:00,SA_BIAS_NEGATIVE,0.008184804,0.014884428,0.96044475,0.00041461518,0.016071443
2018-03-08 00:01:00,SA_BIAS_NEGATIVE,0.00818477,0.014884416,0.96044487,0.00041461762,0.016071321
2018-03-08 00:02:00,SA_BIAS_NEGATIVE,0.008185394,0.014885509,0.960444,0.00041462612,0.016070424
2018-03-08 00:03:00,SA_BIAS_NEGATIVE,0.008186558,0.014887549,0.96044225,0.00041464652,0.016068995
2018-03-08 00:04:00,SA_BIAS_NEGATIVE,0.008188096,0.014890223,0.9604398,0.00041467417,0.016067198
2018-03-08 00:05:00,SA_BIAS_NEGATIVE,0.008189932,0.014893421,0.9604368,0.00041470866,0.016065111
2018-03-08 00:06:00,SA_BIAS_NEGATIVE,0.0081920205,0.0148970485,0.9604334,0.0004147491,0.016062802
2018-03-08 00:07:00,SA_BIAS_NEGATIVE,0.008194316,0.01490103,0.96042955,0.00041479393,0.016060285
2018-03-08 00:08:00,SA_BIAS_NEGATIVE,0.00819679,0.014905316,0.9604255,0.00041484283,0.016057622
2018-03-08 00:09:00,SA_BIAS_NEGATIVE,0.008199402,0.014909846,0.960421,0.0004148947,0.01605483
2018-03-08 00:10:00,SA_BIAS_NEGATIVE,0.008202117,0.01491454,0.9604165,0.00041494894,0.016051952
2018-03-08 00:11:00,SA_BIAS_NEGATIVE,0.008204897,0.014919369,0.9604118,0.00041500505,0.01604902
2018-03-08 00:12:00,SA_BIAS_NEGATIVE,0.008207754,0.014924315,0.96040684,0.00041506268,0.016046014
2018-03-08 00:13:00,SA_BIAS_NEGATIVE,0.0082107745,0.014929543,0.96040165,0.0004151236,0.01604285
2018-03-08 00:14:00,SA_BIAS_NEGATIVE,0.008214168,0.014935414,0.96039593,0.0004151912,0.016039299
2018-03-08 00:15:00,SA_BIAS_NEGATIVE,0.008218284,0.014942528,0.9603889,0.0004152725,0.016034996
2018-03-08 00:16:00,SA_BIAS_NEGATIVE,0.008223667,0.014951822,0.9603798,0.0004153767,0.016029363
2018-03-08 00:17:00,SA_BIAS_NEGATIVE,0.008231095,0.014964636,0.9603672,0.00041551742,0.016021574
2018-03-08 00:18:00,SA_BIAS_NEGATIVE,0.0082416795,0.014982893,0.9603493,0.00041571623,0.01601047
2018-03-08 00:19:00,SA_BIAS_NEGATIVE,0.008257117,0.015009491,0.96032304,0.00041600288,0.015994305
2018-03-08 00:20:00,SA_BIAS_NEGATIVE,0.008280298,0.0150494175,0.9602837,0.0004164306,0.015970102
2018-03-08 00:21:00,SA_BIAS_NEGATIVE,0.008316522,0.015111773,0.9602221,0.00041709462,0.015932515
2018-03-08 00:22:00,SA_BIAS_NEGATIVE,0.008375766,0.015213685,0.9601207,0.00041817728,0.015871728
2018-03-08 00:23:00,SA_BIAS_NEGATIVE,0.008478793,0.015390707,0.95994216,0.0004200629,0.015768336
2018-03-08 00:24:00,SA_BIAS_NEGATIVE,0.008677248,0.015731104,0.9595899,0.00042374854,0.015577946
2018-03-08 00:25:00,SA_BIAS_NEGATIVE,0.008675009,0.015727278,0.95959395,0.00042370812,0.015580048
2018-03-08 00:26:00,SA_BIAS_NEGATIVE,0.008672913,0.015723694,0.95959765,0.00042367057,0.015582031
2018-03-08 00:27:00,SA_BIAS_NEGATIVE,0.008670838,0.015720144,0.9596014,0.00042363344,0.015583994
2018-03-08 00:28:00,SA_BIAS_NEGATIVE,0.00866882,0.015716687,0.95960504,0.00042359706,0.0155858975
2018-03-08 00:29:00,SA_BIAS_NEGATIVE,0.008666848,0.015713314,0.95960855,0.00042356184,0.015587767
2018-03-08 00:30:00,SA_BIAS_NEGATIVE,0.008664927,0.015710026,0.95961195,0.0004235274,0.015589585
2018-03-08 00:31:00,SA_BIAS_NEGATIVE,0.0086630415,0.015706802,0.95961535,0.00042349336,0.015591364
2018-03-08 00:32:00,SA_BIAS_NEGATIVE,0.0086612115,0.015703663,0.9596185,0.0004234604,0.015593103
2018-03-08 00:33:00,SA_BIAS_NEGATIVE,0.00865942,0.015700594,0.9596218,0.00042342834,0.015594792
2018-03-08 00:34:00,SA_BIAS_NEGATIVE,0.0086576715,0.015697604,0.95962477,0.00042339697,0.0155964475
2018-03-08 00:35:00,SA_BIAS_NEGATIVE,0.008655966,0.015694693,0.959628,0.00042336667,0.015598069
2018-03-08 00:36:00,SA_BIAS_NEGATIVE,0.0086543,0.015691835,0.95963085,0.00042333687,0.015599654
2018-03-08 00:37:00,SA_BIAS_NEGATIVE,0.008652672,0.015689055,0.95963377,0.00042330765,0.015601198
2018-03-08 00:38:00,SA_BIAS_NEGATIVE,0.00865108,0.015686328,0.9596366,0.00042327945,0.015602711
2018-03-08 00:39:00,SA_BIAS_NEGATIVE,0.008649534,0.015683686,0.9596394,0.00042325162,0.015604176
2018-03-08 00:40:00,SA_BIAS_NEGATIVE,0.008648023,0.015681097,0.959642,0.0004232245,0.015605609
2018-03-08 00:41:00,SA_BIAS_NEGATIVE,0.008646547,0.01567857,0.95964473,0.00042319825,0.015607023
2018-03-08 00:42:00,SA_BIAS_NEGATIVE,0.00864511,0.015676107,0.9596473,0.00042317234,0.015608396
2018-03-08 00:43:00,SA_BIAS_NEGATIVE,0.008643705,0.015673703,0.9596497,0.00042314758,0.015609731
2018-03-08 00:44:00,SA_BIAS_NEGATIVE,0.0086423345,0.01567136,0.9596521,0.00042312322,0.015611037
2018-03-08 00:45:00,SA_BIAS_NEGATIVE,0.008640992,0.015669059,0.9596545,0.00042309926,0.01561231
2018-03-08 00:46:00,SA_BIAS_NEGATIVE,0.008639683,0.015666826,0.95965683,0.00042307566,0.015613555
2018-03-08 00:47:00,SA_BIAS_NEGATIVE,0.00863841,0.015664639,0.95965916,0.0004230529,0.015614776
2018-03-08 00:48:00,SA_BIAS_NEGATIVE,0.008637166,0.015662508,0.95966136,0.0004230309,0.015615966
2018-03-08 00:49:00,SA_BIAS_NEGATIVE,0.008635953,0.015660437,0.95966345,0.00042300942,0.015617125
2018-03-08 00:50:00,SA_BIAS_NEGATIVE,0.00863477,0.01565841,0.9596656,0.00042298838,0.0156182535
2018-03-08 00:51:00,SA_BIAS_NEGATIVE,0.008633618,0.015656441,0.9596676,0.00042296806,0.015619359
2018-03-08 00:52:00,SA_BIAS_NEGATIVE,0.008632493,0.015654512,0.9596697,0.0004229478,0.0156204365
2018-03-08 00:53:00,SA_BIAS_NEGATIVE,0.008631395,0.015652634,0.9596717,0.0004229285,0.015621488
2018-03-08 00:54:00,SA_BIAS_NEGATIVE,0.008630324,0.015650803,0.9596734,0.00042290954,0.015622508
2018-03-08 00:55:00,SA_BIAS_NEGATIVE,0.008629279,0.015649013,0.95967525,0.00042289097,0.015623507
2018-03-08 00:56:00,SA_BIAS_NEGATIVE,0.008628259,0.015647268,0.95967716,0.00042287286,0.015624484
2018-03-08 00:57:00,SA_BIAS_NEGATIVE,0.008627268,0.015645573,0.9596789,0.00042285546,0.015625443
2018-03-08 00:58:00,SA_BIAS_NEGATIVE,0.008626303,0.01564392,0.95968056,0.0004228383,0.015626363
2018-03-08 00:59:00,SA_BIAS_NEGATIVE,0.008625364,0.015642308,0.9596822,0.00042282167,0.015627263
2018-03-08 01:00:00,SA_BIAS_NEGATIVE,0.008624445,0.015640737,0.95968384,0.00042280523,0.015628139
2018-03-08 01:01:00,SA_BIAS_NEGATIVE,0.008623191,0.015638547,0.95968616,0.00042277522,0.015629375
2018-03-08 01:02:00,SA_BIAS_NEGATIVE,0.008623574,0.015639173,0.95968527,0.0004227823,0.015629131
2018-03-08 01:03:00,SA_BIAS_NEGATIVE,0.008624512,0.015640777,0.95968354,0.0004228037,0.015628425
2018-03-08 01:04:00,SA_BIAS_NEGATIVE,0.008625964,0.015643246,0.9596808,0.00042283535,0.015627248
2018-03-08 01:05:00,SA_BIAS_NEGATIVE,0.008627958,0.01564666,0.95967704,0.00042287644,0.015625523
2018-03-08 01:06:00,SA_BIAS_NEGATIVE,0.008630549,0.015651083,0.9596722,0.00042292755,0.015623225
2018-03-08 01:07:00,SA_BIAS_NEGATIVE,0.0086338045,0.015656644,0.95966625,0.00042298948,0.015620254
2018-03-08 01:08:00,SA_BIAS_NEGATIVE,0.008637873,0.015663605,0.95965904,0.00042306454,0.015616493
2018-03-08 01:09:00,SA_BIAS_NEGATIVE,0.008642982,0.015672335,0.9596498,0.0004231573,0.015611714
2018-03-08 01:10:00,SA_BIAS_NEGATIVE,0.008649462,0.015683414,0.9596383,0.00042327293,0.015605601
2018-03-08 01:11:00,SA_BIAS_NEGATIVE,0.008657795,0.015697658,0.95962346,0.000423421,0.01559772
2018-03-08 01:12:00,SA_BIAS_NEGATIVE,0.008668569,0.015716083,0.95960426,0.00042361225,0.015587535
2018-03-08 01:13:00,SA_BIAS_NEGATIVE,0.00868246,0.015739832,0.95957947,0.00042385893,0.015574427
2018-03-08 01:14:00,SA_BIAS_NEGATIVE,0.008700175,0.015770126,0.9595477,0.00042417407,0.015557774
2018-03-08 01:15:00,SA_BIAS_NEGATIVE,0.00872252,0.015808323,0.95950764,0.0004245732,0.015536909
2018-03-08 01:16:00,SA_BIAS_NEGATIVE,0.008750631,0.015856372,0.9594571,0.00042507768,0.015510856
2018-03-08 01:17:00,SA_BIAS_NEGATIVE,0.008786773,0.015918143,0.95939165,0.00042573005,0.01547769
2018-03-08 01:18:00,SA_BIAS_NEGATIVE,0.008836415,0.016002953,0.95930135,0.00042663308,0.015432725
2018-03-08 01:19:00,SA_BIAS_NEGATIVE,0.008912119,0.016132217,0.9591622,0.0004280227,0.015365456
2018-03-08 01:20:00,SA_BIAS_NEGATIVE,0.009039234,0.016349053,0.95892555,0.00043038317,0.015255753
2018-03-08 01:21:00,SA_BIAS_NEGATIVE,0.009266493,0.016736053,0.95849365,0.0004346706,0.015069086
2018-03-08 01:22:00,SA_BIAS_NEGATIVE,0.009693277,0.017460521,0.9576556,0.00044291298,0.014747661
2018-03-08 01:23:00,SA_BIAS_NEGATIVE,0.010545246,0.01889828,0.9558972,0.00045994122,0.014199244
2018-03-08 01:24:00,SA_BIAS_NEGATIVE,0.012407486,0.02200585,0.9517857,0.0004988957,0.0133019695
2018-03-08 01:25:00,SA_BIAS_NEGATIVE,0.012397141,0.021988785,0.9518091,0.00049869175,0.01330623
2018-03-08 01:26:00,SA_BIAS_NEGATIVE,0.012387183,0.021972379,0.9518316,0.0004984962,0.013310334
2018-03-08 01:27:00,SA_BIAS_NEGATIVE,0.012377575,0.021956552,0.95185333,0.0004983085,0.0133143
2018-03-08 01:28:00,SA_BIAS_NEGATIVE,0.0123683335,0.021941314,0.951874,0.00049812783,0.01331812
2018-03-08 01:29:00,SA_BIAS_NEGATIVE,0.012359463,0.021926701,0.95189416,0.0004979555,0.01332182
2018-03-08 01:30:00,SA_BIAS_NEGATIVE,0.01235095,0.021912681,0.95191324,0.00049779075,0.013325363
2018-03-08 01:31:00,SA_BIAS_NEGATIVE,0.012342827,0.021899302,0.95193154,0.0004976342,0.01332876
2018-03-08 01:32:00,SA_BIAS_NEGATIVE,0.012335028,0.02188646,0.951949,0.00049748435,0.013332023
2018-03-08 01:33:00,SA_BIAS_NEGATIVE,0.012327594,0.021874225,0.95196563,0.00049734267,0.013335149
2018-03-08 01:34:00,SA_BIAS_NEGATIVE,0.012320508,0.021862563,0.95198166,0.00049720827,0.013338134
2018-03-08 01:35:00,SA_BIAS_NEGATIVE,0.012313767,0.021851478,0.95199674,0.0004970811,0.013340985
2018-03-08 01:36:00,SA_BIAS_NEGATIVE,0.012307388,0.021840984,0.9520109,0.00049696193,0.013343691
2018-03-08 01:37:00,SA_BIAS_NEGATIVE,0.012301337,0.02183104,0.9520244,0.00049684953,0.0133462595
2018-03-08 01:38:00,SA_BIAS_NEGATIVE,0.012295626,0.021821659,0.9520373,0.0004967444,0.013348699
2018-03-08 01:39:00,SA_BIAS_NEGATIVE,0.012290253,0.021812836,0.95204926,0.00049664645,0.013350999
2018-03-08 01:40:00,SA_BIAS_NEGATIVE,0.012285203,0.02180455,0.9520605,0.0004965553,0.0133531755
2018-03-08 01:41:00,SA_BIAS_NEGATIVE,0.012280521,0.021796871,0.9520709,0.0004964721,0.0133552
2018-03-08 01:42:00,SA_BIAS_NEGATIVE,0.012276179,0.021789752,0.9520806,0.00049639575,0.013357087
2018-03-08 01:43:00,SA_BIAS_NEGATIVE,0.012272145,0.021783147,0.9520895,0.0004963268,0.013358849
2018-03-08 01:44:00,SA_BIAS_NEGATIVE,0.012268458,0.021777118,0.95209765,0.000496265,0.013360473
2018-03-08 01:45:00,SA_BIAS_NEGATIVE,0.012265092,0.021771625,0.95210516,0.00049620954,0.013361962
2018-03-08 01:46:00,SA_BIAS_NEGATIVE,0.01226205,0.021766655,0.95211184,0.00049616117,0.013363323
2018-03-08 01:47:00,SA_BIAS_NEGATIVE,0.012259326,0.02176223,0.9521178,0.0004961201,0.013364554
2018-03-08 01:48:00,SA_BIAS_NEGATIVE,0.012256926,0.021758333,0.952123,0.00049608515,0.013365652
2018-03-08 01:49:00,SA_BIAS_NEGATIVE,0.01225484,0.021754956,0.9521275,0.0004960572,0.0133666145
2018-03-08 01:50:00,SA_BIAS_NEGATIVE,0.012253077,0.021752127,0.9521313,0.00049603643,0.013367452
2018-03-08 01:51:00,SA_BIAS_NEGATIVE,0.012251631,0.021749817,0.9521343,0.0004960224,0.013368157
2018-03-08 01:52:00,SA_BIAS_NEGATIVE,0.0122505,0.021748025,0.9521367,0.0004960152,0.013368732
2018-03-08 01:53:00,SA_BIAS_NEGATIVE,0.012249707,0.0217468,0.9521382,0.0004960147,0.013369167
2018-03-08 01:54:00,SA_BIAS_NEGATIVE,0.012249236,0.0217461,0.9521392,0.0004960214,0.013369469
2018-03-08 01:55:00,SA_BIAS_NEGATIVE,0.012249085,0.021745937,0.95213926,0.0004960352,0.013369648
2018-03-08 01:56:00,SA_BIAS_NEGATIVE,0.012249235,0.021746282,0.9521387,0.000496055,0.013369705
2018-03-08 01:57:00,SA_BIAS_NEGATIVE,0.012249721,0.021747166,0.9521375,0.00049608224,0.013369604
2018-03-08 01:58:00,SA_BIAS_NEGATIVE,0.012250524,0.021748591,0.9521354,0.0004961164,0.013369383
2018-03-08 01:59:00,SA_BIAS_NEGATIVE,0.012251632,0.021750523,0.9521326,0.0004961571,0.013369044
2018-03-08 02:00:00,SA_BIAS_NEGATIVE,0.012253056,0.021752978,0.95212924,0.0004962043,0.013368564
2018-03-08 02:01:00,SA_BIAS_NEGATIVE,0.012250303,0.02174811,0.9521368,0.00049605354,0.013368658
2018-03-08 02:02:00,SA_BIAS_NEGATIVE,0.012232872,0.02171893,0.9521771,0.00049562764,0.013375409
2018-03-08 02:03:00,SA_BIAS_NEGATIVE,0.012209262,0.021679476,0.95223135,0.0004950692,0.0133847715
2018-03-08 02:04:00,SA_BIAS_NEGATIVE,0.012182536,0.021634815,0.9522928,0.0004944424,0.013395487
2018-03-08 02:05:00,SA_BIAS_NEGATIVE,0.012154579,0.021588102,0.95235676,0.00049378624,0.013406732
2018-03-08 02:06:00,SA_BIAS_NEGATIVE,0.012127151,0.021542257,0.9524196,0.00049313967,0.013417773
2018-03-08 02:07:00,SA_BIAS_NEGATIVE,0.012102253,0.021500597,0.9524768,0.0004925458,0.013427797
2018-03-08 02:08:00,SA_BIAS_NEGATIVE,0.012082416,0.021467343,0.95252246,0.0004920598,0.013435691
2018-03-08 02:09:00,SA_BIAS_NEGATIVE,0.012070865,0.021447865,0.9525494,0.0004917504,0.013440095
2018-03-08 02:10:00,SA_BIAS_NEGATIVE,0.012071739,0.021449024,0.9525483,0.0004917054,0.013439215
2018-03-08 02:11:00,SA_BIAS_NEGATIVE,0.0120903095,0.02147958,0.9525073,0.0004920362,0.013430808
2018-03-08 02:12:00,SA_BIAS_NEGATIVE,0.012133367,0.021550797,0.9524108,0.00049288664,0.013412104
2018-03-08 02:13:00,SA_BIAS_NEGATIVE,0.012209719,0.021677224,0.9522389,0.0004944437,0.013379696
2018-03-08 02:14:00,SA_BIAS_NEGATIVE,0.012330498,0.021877227,0.95196563,0.00049694587,0.013329625
2018-03-08 02:15:00,SA_BIAS_NEGATIVE,0.012509423,0.022173297,0.9515589,0.0005006886,0.013257665
2018-03-08 02:16:00,SA_BIAS_NEGATIVE,0.012761568,0.022589995,0.95098215,0.00050600356,0.013160248
2018-03-08 02:17:00,SA_BIAS_NEGATIVE,0.01309929,0.023147006,0.9502041,0.0005131698,0.013036411
2018-03-08 02:18:00,SA_BIAS_NEGATIVE,0.013526549,0.023849897,0.9492117,0.0005222905,0.012889551
2018-03-08 02:19:00,SA_BIAS_NEGATIVE,0.014038041,0.024688762,0.9480135,0.0005332664,0.012726511
2018-03-08 02:20:00,SA_BIAS_NEGATIVE,0.014627655,0.025652288,0.94662046,0.0005459708,0.012553665
2018-03-08 02:21:00,SA_BIAS_NEGATIVE,0.015301595,0.026749257,0.94501555,0.0005605288,0.012373151
2018-03-08 02:22:00,SA_BIAS_NEGATIVE,0.016093083,0.028031753,0.9431166,0.00057763775,0.012180897
2018-03-08 02:23:00,SA_BIAS_NEGATIVE,0.01707962,0.029621845,0.9407335,0.00059893,0.011966175
2018-03-08 02:24:00,SA_BIAS_NEGATIVE,0.018417247,0.031763576,0.9374808,0.00062767783,0.011710745
2018-03-08 02:25:00,SA_BIAS_NEGATIVE,0.018416742,0.031763006,0.9374817,0.0006276934,0.011710834
2018-03-08 02:26:00,SA_BIAS_NEGATIVE,0.018417014,0.031763695,0.9374808,0.0006277257,0.011710795
2018-03-08 02:27:00,SA_BIAS_NEGATIVE,0.018418152,0.03176577,0.93747777,0.00062777696,0.01171059
2018-03-08 02:28:00,SA_BIAS_NEGATIVE,0.01842015,0.031769205,0.9374726,0.0006278471,0.011710235
2018-03-08 02:29:00,SA_BIAS_NEGATIVE,0.018423023,0.031774037,0.93746525,0.0006279362,0.01170973
2018-03-08 02:30:00,SA_BIAS_NEGATIVE,0.018426664,0.031780113,0.9374561,0.0006280423,0.011709085
2018-03-08 02:31:00,SA_BIAS_NEGATIVE,0.018431177,0.031787563,0.93744487,0.00062816695,0.011708287
2018-03-08 02:32:00,SA_BIAS_NEGATIVE,0.018436534,0.031796385,0.9374315,0.0006283108,0.011707338
2018-03-08 02:33:00,SA_BIAS_NEGATIVE,0.018442757,0.03180658,0.93741596,0.0006284726,0.011706233
2018-03-08 02:34:00,SA_BIAS_NEGATIVE,0.018449862,0.031818178,0.9373983,0.0006286541,0.01170498
2018-03-08 02:35:00,SA_BIAS_NEGATIVE,0.018457761,0.031831056,0.93737876,0.000628853,0.011703586
2018-03-08 02:36:00,SA_BIAS_NEGATIVE,0.018466547,0.031845342,0.93735707,0.00062907115,0.011702032
2018-03-08 02:37:00,SA_BIAS_NEGATIVE,0.01847617,0.03186098,0.93733317,0.0006293077,0.011700333
2018-03-08 02:38:00,SA_BIAS_NEGATIVE,0.01848663,0.03187794,0.9373074,0.00062956207,0.011698495
2018-03-08 02:39:00,SA_BIAS_NEGATIVE,0.018497905,0.03189622,0.9372796,0.0006298352,0.011696502
2018-03-08 02:40:00,SA_BIAS_NEGATIVE,0.018510096,0.031915944,0.9372495,0.00063012796,0.011694359
2018-03-08 02:41:00,SA_BIAS_NEGATIVE,0.018523196,0.03193714,0.9372172,0.0006304405,0.01169206
2018-03-08 02:42:00,SA_BIAS_NEGATIVE,0.018537099,0.031959597,0.9371829,0.0006307704,0.011689608
2018-03-08 02:43:00,SA_BIAS_NEGATIVE,0.01855187,0.03198346,0.9371466,0.00063111965,0.011687021
2018-03-08 02:44:00,SA_BIAS_NEGATIVE,0.018567543,0.032008756,0.9371079,0.0006314885,0.011684282
2018-03-08 02:45:00,SA_BIAS_NEGATIVE,0.018584155,0.03203555,0.9370671,0.00063187786,0.011681378
2018-03-08 02:46:00,SA_BIAS_NEGATIVE,0.018601604,0.03206368,0.9370241,0.0006322856,0.011678331
2018-03-08 02:47:00,SA_BIAS_NEGATIVE,0.018619869,0.032093115,0.9369791,0.000632711,0.011675141
2018-03-08 02:48:00,SA_BIAS_NEGATIVE,0.018639045,0.032124,0.936932,0.0006331566,0.011671805
2018-03-08 02:49:00,SA_BIAS_NEGATIVE,0.01865909,0.032156285,0.93688273,0.000633621,0.01166833
2018-03-08 02:50:00,SA_BIAS_NEGATIVE,0.01868009,0.03219008,0.93683106,0.0006341065,0.011664689
2018-03-08 02:51:00,SA_BIAS_NEGATIVE,0.018701939,0.032225225,0.93677723,0.0006346106,0.011660898
2018-03-08 02:52:00,SA_BIAS_NEGATIVE,0.018724695,0.03226183,0.93672127,0.00063513423,0.011656972
2018-03-08 02:53:00,SA_BIAS_NEGATIVE,0.018748438,0.032300007,0.93666303,0.0006356801,0.01165288
2018-03-08 02:54:00,SA_BIAS_NEGATIVE,0.01877309,0.03233962,0.93660235,0.0006362454,0.011648641
2018-03-08 02:55:00,SA_BIAS_NEGATIVE,0.018798634,0.032380667,0.93653965,0.0006368305,0.011644264
2018-03-08 02:56:00,SA_BIAS_NEGATIVE,0.018825175,0.03242329,0.9364744,0.00063743745,0.011639721
2018-03-08 02:57:00,SA_BIAS_NEGATIVE,0.018852616,0.032467365,0.93640697,0.0006380642,0.011635038
2018-03-08 02:58:00,SA_BIAS_NEGATIVE,0.018881021,0.032512955,0.93633705,0.00063871115,0.011630204
2018-03-08 02:59:00,SA_BIAS_NEGATIVE,0.018910397,0.032560095,0.93626493,0.0006393805,0.011625216
2018-03-08 03:00:00,SA_BIAS_NEGATIVE,0.018940732,0.032608774,0.9361903,0.0006400705,0.011620077
2018-03-08 03:01:00,SA_BIAS_NEGATIVE,0.018993748,0.03269387,0.9360594,0.0006413281,0.011611691
2018-03-08 03:02:00,SA_BIAS_NEGATIVE,0.019080805,0.032833114,0.935846,0.00064325205,0.011596886
2018-03-08 03:03:00,SA_BIAS_NEGATIVE,0.019184902,0.03299953,0.9355908,0.0006455431,0.011579233
2018-03-08 03:04:00,SA_BIAS_NEGATIVE,0.01929731,0.033179164,0.9353152,0.00064801564,0.011560333
2018-03-08 03:05:00,SA_BIAS_NEGATIVE,0.01941134,0.033361375,0.93503535,0.00065053033,0.011541361
2018-03-08 03:06:00,SA_BIAS_NEGATIVE,0.01951956,0.03353432,0.9347696,0.0006529297,0.011523565
2018-03-08 03:07:00,SA_BIAS_NEGATIVE,0.019612772,0.03368339,0.93454045,0.00065501407,0.011508387
2018-03-08 03:08:00,SA_BIAS_NEGATIVE,0.019680606,0.033792112,0.93437326,0.0006565581,0.011497416
2018-03-08 03:09:00,SA_BIAS_NEGATIVE,0.01971131,0.03384183,0.9342972,0.00065730466,0.011492401
2018-03-08 03:10:00,SA_BIAS_NEGATIVE,0.01969258,0.03381297,0.93434227,0.0006569835,0.0114952475
2018-03-08 03:11:00,SA_BIAS_NEGATIVE,0.019612405,0.03368637,0.93453807,0.0006553307,0.011507891
2018-03-08 03:12:00,SA_BIAS_NEGATIVE,0.019459646,0.033444196,0.9349118,0.0006520984,0.011532322
2018-03-08 03:13:00,SA_BIAS_NEGATIVE,0.019224787,0.033070978,0.93548656,0.0006470733,0.011570614
2018-03-08 03:14:00,SA_BIAS_NEGATIVE,0.018900031,0.03255381,0.936281,0.00064007845,0.011625005
2018-03-08 03:15:00,SA_BIAS_NEGATIVE,0.018478222,0.031880543,0.937312,0.00063094875,0.011698267
2018-03-08 03:16:00,SA_BIAS_NEGATIVE,0.017950723,0.031036304,0.93859905,0.0006194867,0.011794362
2018-03-08 03:17:00,SA_BIAS_NEGATIVE,0.017304095,0.029998079,0.9401728,0.0006053906,0.011919653
2018-03-08 03:18:00,SA_BIAS_NEGATIVE,0.016520733,0.02873537,0.9420716,0.000588275,0.01208402
2018-03-08 03:19:00,SA_BIAS_NEGATIVE,0.015591929,0.027231047,0.9443092,0.0005679628,0.012299907
2018-03-08 03:20:00,SA_BIAS_NEGATIVE,0.014537918,0.025514027,0.94682443,0.0005449481,0.012578734
2018-03-08 03:21:00,SA_BIAS_NEGATIVE,0.013415489,0.023673233,0.9494645,0.00052057195,0.012926212
2018-03-08 03:22:00,SA_BIAS_NEGATIVE,0.01230488,0.021838227,0.95202214,0.0004967155,0.013338083
2018-03-08 03:23:00,SA_BIAS_NEGATIVE,0.011285261,0.020140456,0.9543021,0.00047519556,0.013797009
2018-03-08 03:24:00,SA_BIAS_NEGATIVE,0.010411214,0.018674081,0.9561834,0.0004571895,0.014274146
2018-03-08 03:25:00,SA_BIAS_NEGATIVE,0.010425994,0.01869901,0.9561521,0.00045749862,0.014265379
2018-03-08 03:26:00,SA_BIAS_NEGATIVE,0.010441026,0.018724358,0.95612025,0.00045781312,0.014256486
2018-03-08 03:27:00,SA_BIAS_NEGATIVE,0.010456312,0.018750122,0.956088,0.00045813288,0.014247476
2018-03-08 03:28:00,SA_BIAS_NEGATIVE,0.010471868,0.018776352,0.956055,0.00045845885,0.0142383315
2018-03-08 03:29:00,SA_BIAS_NEGATIVE,0.0104877055,0.018803041,0.9560214,0.00045879048,0.014229069
2018-03-08 03:30:00,SA_BIAS_NEGATIVE,0.010503796,0.018830156,0.9559872,0.00045912727,0.014219675
2018-03-08 03:31:00,SA_BIAS_NEGATIVE,0.010520181,0.018857772,0.95595247,0.00045947084,0.014210157
2018-03-08 03:32:00,SA_BIAS_NEGATIVE,0.010536844,0.018885838,0.95591694,0.0004598202,0.014200505
2018-03-08 03:33:00,SA_BIAS_NEGATIVE,0.010553784,0.018914375,0.9558809,0.0004601755,0.014190723
